"Time","Target/4","Rpm/4","Accel(rpm/s)","Power","D"
"80486","0.000000","15.803200","312.500000","0.000000","0.535927"
"80496","0.000000","15.776470","312.500000","0.000000","0.450126"
"80506","0.000000","15.753750","0.000000","0.000000","0.378277"
"80516","0.000000","15.734437","-0.000000","0.000000","0.318072"
"80526","0.000000","15.718022","-0.000000","0.000000","0.267590"
"80536","0.000000","16.172818","625.000000","0.000000","-0.149766"
"80546","0.000000","16.559396","-0.000000","0.000000","-0.429074"
"80556","0.000000","16.887986","-0.000000","0.000000","-0.606132"
"80566","0.000000","17.167288","0.000000","0.000000","-0.708347"
"80576","0.000000","17.404695","0.000000","0.000000","-0.756603"
"80586","0.000000","17.606491","0.000000","0.000000","-0.766719"
"80596","0.000000","17.778017","0.000000","0.000000","-0.750596"
"80606","0.000000","17.923815","0.000000","0.000000","-0.717115"
"80616","0.000000","18.047742","0.000000","0.000000","-0.672834"
"80626","0.000000","18.153081","0.000000","0.000000","-0.622538"
"80636","0.000000","18.242619","0.000000","0.000000","-0.569661"
"80646","0.000000","17.849976","-625.000000","0.000000","-0.141614"
"80656","0.000000","17.984980","1250.000000","0.000000","-0.221294"
"80666","0.000000","18.099733","1250.000000","0.000000","-0.268838"
"80676","0.000000","17.728523","-625.000000","0.000000","0.081898"
"80686","0.000000","17.881744","1250.000000","0.000000","-0.057059"
"80696","0.000000","18.011983","1250.000000","0.000000","-0.149838"
"80706","0.000000","18.122685","0.000000","0.000000","-0.208433"
"80716","0.000000","17.748033","-1250.000000","0.000000","0.132976"
"80726","0.000000","17.429578","-1250.000000","0.000000","0.361145"
"80736","0.000000","17.393266","312.500000","0.000000","0.317965"
"80746","0.000000","17.362401","312.500000","0.000000","0.279064"
"80756","0.000000","16.867416","-625.000000","0.000000","0.619239"
"80766","0.000000","16.915429","1250.000000","0.000000","0.456981"
"80776","0.000000","16.956239","1250.000000","0.000000","0.332937"
"80786","0.000000","16.990928","0.000000","0.000000","0.238598"
"80796","0.000000","16.786039","-625.000000","0.000000","0.354790"
"80806","0.000000","16.611883","-625.000000","0.000000","0.423157"
"80816","0.000000","16.698226","312.500000","0.000000","0.269451"
"80826","0.000000","16.302867","-1250.000000","0.000000","0.531848"
"80836","0.000000","15.966812","-1250.000000","0.000000","0.694322"
"80846","0.000000","15.915540","312.500000","0.000000","0.596475"
"80856","0.000000","15.403209","-1250.000000","0.000000","0.887045"
"80866","0.000000","14.967728","-1250.000000","0.000000","1.058021"
"80876","0.000000","14.363194","-312.500000","0.000000","1.330044"
"80886","0.000000","13.849340","-312.500000","0.000000","1.475119"
"80896","0.000000","13.646939","312.500000","0.000000","1.342016"
"80906","0.000000","13.240523","-625.000000","0.000000","1.398745"
"80916","0.000000","12.895069","-625.000000","0.000000","1.395359"
"80926","0.000000","13.070184","625.000000","0.000000","0.976195"
"80936","0.000000","13.687781","1250.000000","0.000000","0.286878"
"80946","0.000000","14.212739","1250.000000","0.000000","-0.190464"
"80956","0.000000","14.190203","-625.000000","0.000000","-0.134342"
"80966","0.000000","14.171048","0.000000","0.000000","-0.092149"
"80976","0.000000","14.154766","0.000000","0.000000","-0.060694"
"80986","0.000000","14.140926","0.000000","0.000000","-0.037483"
"80996","0.000000","14.129162","0.000000","0.000000","-0.020575"
"81006","0.000000","13.650413","-625.000000","0.000000","0.366539"
"81016","0.000000","13.946601","1875.000000","0.000000","0.056281"
"81026","0.000000","14.198361","1875.000000","0.000000","-0.156383"
"81036","0.000000","14.412357","0.000000","0.000000","-0.296303"
"81046","0.000000","14.594253","-0.000000","0.000000","-0.382560"
"81056","0.000000","14.748865","-0.000000","0.000000","-0.429738"
"81066","0.000000","14.880285","0.000000","0.000000","-0.448926"
"81076","0.000000","14.523243","-1250.000000","0.000000","-0.073507"
"81086","0.000000","14.219756","-1250.000000","0.000000","0.183984"
"81096","0.000000","13.961793","0.000000","0.000000","0.353558"
"81106","0.000000","13.742524","0.000000","0.000000","0.458261"
"81116","0.000000","13.556145","0.000000","0.000000","0.515712"
"81126","0.000000","13.632098","312.500000","0.000000","0.351807"
"81136","0.000000","13.696659","312.500000","0.000000","0.229797"
"81146","0.000000","13.517160","-312.500000","0.000000","0.327437"
"81156","0.000000","13.364586","-0.000000","0.000000","0.384009"
"81166","0.000000","13.234898","-0.000000","0.000000","0.410957"
"81176","0.000000","13.124663","0.000000","0.000000","0.416954"
"81186","0.000000","12.327839","-1875.000000","0.000000","0.971022"
"81196","0.000000","11.650538","-1875.000000","0.000000","1.318659"
"81206","0.000000","11.309207","312.500000","0.000000","1.327991"
"81216","0.000000","11.487826","1250.000000","0.000000","0.919498"
"81226","0.000000","11.639652","1250.000000","0.000000","0.614138"
"81236","0.000000","11.534329","-312.500000","0.000000","0.575568"
"81246","0.000000","11.444805","-312.500000","0.000000","0.532074"
"81256","0.000000","12.071834","937.500000","0.000000","-0.075964"
"81266","0.000000","12.136059","-1250.000000","0.000000","-0.112151"
"81276","0.000000","12.190650","-1250.000000","0.000000","-0.133394"
"81286","0.000000","11.768303","-625.000000","0.000000","0.231163"
"81296","0.000000","11.174932","-625.000000","0.000000","0.659627"
"81306","0.000000","10.670567","-625.000000","0.000000","0.931193"
"81316","0.000000","10.007482","-312.500000","0.000000","1.275423"
"81326","0.000000","9.912610","1250.000000","0.000000","1.096236"
"81336","0.000000","9.831968","1250.000000","0.000000","0.941502"
"81346","0.000000","9.763423","0.000000","0.000000","0.808038"
"81356","0.000000","10.173910","1250.000000","0.000000","0.318041"
"81366","0.000000","10.522823","1250.000000","0.000000","-0.024698"
"81376","0.000000","10.819400","0.000000","0.000000","-0.257020"
"81386","0.000000","11.071490","0.000000","0.000000","-0.407288"
"81396","0.000000","11.285766","0.000000","0.000000","-0.497251"
"81406","0.000000","10.999151","-1250.000000","0.000000","-0.168509"
"81416","0.000000","10.755529","-1250.000000","0.000000","0.060091"
"81426","0.000000","10.548449","0.000000","0.000000","0.213736"
"81436","0.000000","9.903682","-1250.000000","0.000000","0.686803"
"81446","0.000000","9.355630","-1250.000000","0.000000","0.987884"
"81456","0.000000","8.889785","0.000000","0.000000","1.162983"
"81466","0.000000","8.493817","0.000000","0.000000","1.247160"
"81476","0.000000","8.157245","0.000000","0.000000","1.266986"
"81486","0.000000","7.871158","0.000000","0.000000","1.242459"
"81496","0.000000","7.627984","0.000000","0.000000","1.188506"
"81506","0.000000","7.890037","625.000000","0.000000","0.741163"
"81516","0.000000","7.644031","-1250.000000","0.000000","0.789735"
"81526","0.000000","7.434927","-1250.000000","0.000000","0.799071"
"81536","0.000000","7.725938","625.000000","0.000000","0.406448"
"81546","0.000000","7.504547","-1250.000000","0.000000","0.502271"
"81556","0.000000","7.316365","-1250.000000","0.000000","0.552363"
"81566","0.000000","7.156410","0.000000","0.000000","0.569854"
"81576","0.000000","7.489199","1250.000000","0.000000","0.189652"
"81586","0.000000","7.772069","1250.000000","0.000000","-0.074574"
"81596","0.000000","7.778134","-312.500000","0.000000","-0.064511"
"81606","0.000000","8.252038","1250.000000","0.000000","-0.430733"
"81616","0.000000","8.654858","1250.000000","0.000000","-0.666842"
"81626","0.000000","8.762879","-312.500000","0.000000","-0.619890"
"81636","0.000000","8.854697","-312.500000","0.000000","-0.569367"
"81646","0.000000","8.932743","0.000000","0.000000","-0.517930"
"81656","0.000000","8.764706","-625.000000","0.000000","-0.279915"
"81666","0.000000","8.621875","-625.000000","0.000000","-0.109667"
"81676","0.000000","8.500469","0.000000","0.000000","0.009391"
"81686","0.000000","8.162899","-625.000000","0.000000","0.277569"
"81696","0.000000","7.875964","-625.000000","0.000000","0.451603"
"81706","0.000000","7.632069","0.000000","0.000000","0.556398"
"81716","0.000000","7.424759","0.000000","0.000000","0.610967"
"81726","0.000000","7.248545","0.000000","0.000000","0.629745"
"81736","0.000000","7.098763","0.000000","0.000000","0.623621"
"81746","0.000000","6.971449","0.000000","0.000000","0.600748"
"81756","0.000000","6.863231","0.000000","0.000000","0.567173"
"81766","0.000000","6.771247","-0.000000","0.000000","0.527326"
"81776","0.000000","6.693060","-0.000000","0.000000","0.484410"
"81786","0.000000","6.860976","312.500000","0.000000","0.253195"
"81796","0.000000","7.472454","1250.000000","0.000000","-0.286627"
"81806","0.000000","7.992211","1250.000000","0.000000","-0.645107"
"81816","0.000000","8.434005","0.000000","0.000000","-0.869520"
"81826","0.000000","8.809529","0.000000","0.000000","-0.996035"
"81836","0.000000","9.128725","0.000000","0.000000","-1.052185"
"81846","0.000000","9.400041","0.000000","0.000000","-1.058801"
"81856","0.000000","8.693160","-2500.000000","0.000000","-0.281536"
"81866","0.000000","8.092311","-2500.000000","0.000000","0.255450"
"81876","0.000000","8.050339","625.000000","0.000000","0.237938"
"81886","0.000000","8.014663","625.000000","0.000000","0.218891"
"81896","0.000000","7.515589","-625.000000","0.000000","0.574372"
"81906","0.000000","7.325750","625.000000","0.000000","0.611368"
"81916","0.000000","7.164388","625.000000","0.000000","0.618185"
"81926","0.000000","7.261605","312.500000","0.000000","0.416774"
"81936","0.000000","6.875489","-1250.000000","0.000000","0.642312"
"81946","0.000000","6.547291","-1250.000000","0.000000","0.776408"
"81956","0.000000","6.737072","625.000000","0.000000","0.469302"
"81966","0.000000","6.429636","-1250.000000","0.000000","0.621390"
"81976","0.000000","6.168316","-1250.000000","0.000000","0.706168"
"81986","0.000000","5.711818","-312.500000","0.000000","0.930133"
"81996","0.000000","5.323796","-312.500000","0.000000","1.054524"
"82006","0.000000","5.228351","312.500000","0.000000","0.919975"
"82016","0.000000","5.147224","-0.000000","0.000000","0.800882"
"82026","0.000000","5.078265","-0.000000","0.000000","0.695872"
"82036","0.000000","5.019650","0.000000","0.000000","0.603590"
"82046","0.000000","5.438578","1250.000000","0.000000","0.147730"
"82056","0.000000","5.794666","1250.000000","0.000000","-0.166687"
"82066","0.000000","6.097341","0.000000","0.000000","-0.375489"
"82076","0.000000","5.885865","-1250.000000","0.000000","-0.131211"
"82086","0.000000","5.706110","-1250.000000","0.000000","0.038835"
"82096","0.000000","5.787694","312.500000","0.000000","-0.034199"
"82106","0.000000","5.388290","-1250.000000","0.000000","0.292164"
"82116","0.000000","5.048796","-1250.000000","0.000000","0.505326"
"82126","0.000000","4.760227","0.000000","0.000000","0.635117"
"82136","0.000000","4.514943","0.000000","0.000000","0.704320"
"82146","0.000000","4.306451","0.000000","0.000000","0.730250"
"82156","0.000000","4.363609","625.000000","0.000000","0.538474"
"82166","0.000000","4.412192","625.000000","0.000000","0.391912"
"82176","0.000000","4.687863","312.500000","0.000000","0.092993"
"82186","0.000000","4.687809","-625.000000","0.000000","0.074438"
"82196","0.000000","4.687763","-625.000000","0.000000","0.059587"
"82206","0.000000","4.687723","0.000000","0.000000","0.047701"
"82216","0.000000","4.687690","0.000000","0.000000","0.038188"
"82226","0.000000","4.687661","0.000000","0.000000","0.030573"
"82236","0.000000","4.453262","-312.500000","0.000000","0.211978"
"82246","0.000000","4.254023","-312.500000","0.000000","0.328974"
"82256","0.000000","4.319044","312.500000","0.000000","0.211162"
"82266","0.000000","4.374313","0.000000","0.000000","0.124715"
"82276","0.000000","4.421291","0.000000","0.000000","0.062189"
"82286","0.000000","3.992472","-625.000000","0.000000","0.392806"
"82296","0.000000","3.627976","0.000000","0.000000","0.605842"
"82306","0.000000","3.318155","0.000000","0.000000","0.732531"
"82316","0.000000","3.289182","312.500000","0.000000","0.609203"
"82326","0.000000","3.264554","0.000000","0.000000","0.507064"
"82336","0.000000","3.243621","0.000000","0.000000","0.422398"
"82346","0.000000","3.225828","0.000000","0.000000","0.352153"
"82356","0.000000","3.210704","0.000000","0.000000","0.293822"
"82366","0.000000","3.197848","0.000000","0.000000","0.245342"
"82376","0.000000","2.718171","-625.000000","0.000000","0.580015"
"82386","0.000000","2.310445","-625.000000","0.000000","0.790193"
"82396","0.000000","1.963879","0.000000","0.000000","0.909408"
"82406","0.000000","2.138047","1250.000000","0.000000","0.588192"
"82416","0.000000","2.286090","1250.000000","0.000000","0.352119"
"82426","0.000000","2.411926","0.000000","0.000000","0.181026"
"82436","0.000000","2.518887","0.000000","0.000000","0.059252"
"82446","0.000000","2.609804","0.000000","0.000000","-0.025332"
"82456","0.000000","2.921459","312.500000","0.000000","-0.269589"
"82466","0.000000","2.717615","-1250.000000","0.000000","-0.052596"
"82476","0.000000","2.544348","-1250.000000","0.000000","0.096537"
"82486","0.000000","2.397070","0.000000","0.000000","0.195051"
"82496","0.000000","2.271885","0.000000","0.000000","0.256189"
"82506","0.000000","2.165477","0.000000","0.000000","0.290078"
"82516","0.000000","1.840656","-625.000000","0.000000","0.491919"
"82526","0.000000","1.564557","-625.000000","0.000000","0.614414"
"82536","0.000000","1.329874","0.000000","0.000000","0.679278"
"82546","0.000000","1.130393","0.000000","0.000000","0.703007"
"82556","0.000000","0.960834","0.000000","0.000000","0.698053"
"82566","0.000000","0.816709","0.000000","0.000000","0.673742"
"82576","0.000000","0.694202","0.000000","0.000000","0.636999"
"82586","0.000000","0.590072","0.000000","0.000000","0.592904"
"82596","0.000000","0.501561","0.000000","0.000000","0.545131"
"82606","0.000000","0.426327","0.000000","0.000000","0.496292"
"82616","0.000000","0.362378","0.000000","0.000000","0.448193"
"82626","0.000000","0.308021","0.000000","0.000000","0.402040"
"82636","0.000000","0.261818","0.000000","0.000000","0.358595"
"82646","0.000000","0.222545","0.000000","0.000000","0.318294"
"82656","0.000000","0.189164","0.000000","0.000000","0.281340"
"82666","0.000000","0.160789","0.000000","0.000000","0.247772"
"82676","0.000000","0.136671","0.000000","0.000000","0.217512"
"82686","0.000000","0.116170","0.000000","0.000000","0.190410"
"82696","0.000000","0.098745","0.000000","0.000000","0.166269"
"82706","0.000000","0.083933","0.000000","0.000000","0.144864"
"82716","0.000000","0.071343","0.000000","0.000000","0.125963"
"82726","0.000000","0.060642","0.000000","0.000000","0.109332"
"82736","0.000000","0.051545","0.000000","0.000000","0.094742"
"82746","0.000000","0.043813","0.000000","0.000000","0.081979"
"82756","0.000000","0.037241","0.000000","0.000000","0.070841"
"82766","0.000000","0.031655","0.000000","0.000000","0.061142"
"82776","0.000000","0.026907","0.000000","0.000000","0.052712"
"82786","0.000000","0.022871","0.000000","0.000000","0.045399"
"82796","0.000000","0.019440","0.000000","0.000000","0.039063"
"82806","0.000000","0.016524","0.000000","0.000000","0.033584"
